article_id,title,title_clean,framing_label,confidence,media_name,media_group,event_type,date
13351a91768c,"중국, 국내 석유가 인상 예고…미중 무역전쟁에 영향 받나","중국, 국내 석유가 인상 예고…미중 무역전쟁에 영향 받나",pessimistic,0.9904317,연합뉴스,통신사/방송,소비자물가,2018-09-03
db333327fa24,"""北 지정학 리스크, 실물경제에도 악영향""","""北 지정학 리스크, 실물경제에도 악영향""",alarmist,0.9198947,한국경제TV,경제지,소비자물가,2018-09-03
51dd2f5cdb5c,2분기 성장률 0.6%…올해 목표 2.9% 달성 불투명,2분기 성장률 0.6%…올해 목표 2.9% 달성 불투명,pessimistic,0.9978484,SBS,통신사/방송,소비자물가,2018-09-04
2128dd0eb8a1,추석 곧 다가오는데…폭염·폭우에 농산물 가격 7% ‘껑충’,추석 곧 다가오는데…폭염·폭우에 농산물 가격 7% ‘껑충’,alarmist,0.9967872,SBS Biz,경제지,소비자물가,2018-09-04
1be88d84cd9e,전기료 낮춰 고삐풀린 물가 잡았다지만…,전기료 낮춰 고삐풀린 물가 잡았다지만…,pessimistic,0.5444353,매일경제,경제지,소비자물가,2018-09-04
f1c2e05daf8e,한미 금리차 커지는데…韓銀의 딜레마,한미 금리차 커지는데…韓銀의 딜레마,neutral,0.84413326,매일경제,경제지,소비자물가,2018-09-04
8bddffe92f4c,"19만4,000원 VS 24만5,000원...쌀 목표가 논란","19만4,000원 VS 24만5,000원...쌀 목표가 논란",comparative,0.99856526,서울경제,경제지,소비자물가,2018-09-04
df87e9ea902c,시금치 128%·배추 71% '껑충'...금값된 채솟값,시금치 128%·배추 71% '껑충'...금값된 채솟값,alarmist,0.99692506,서울경제,경제지,소비자물가,2018-09-04
a084a6749114,폭염에 채솟값 한달새 30%↑…8월 소비자물가 1.4% 상승(종합),폭염에 채솟값 한달새 30%↑…8월 소비자물가 1.4% 상승(종합),alarmist,0.76806307,연합뉴스,통신사/방송,소비자물가,2018-09-04
c982ff617b42,농산물 가격 급등…부산 소비자물가 지난달 1.8% 올라,농산물 가격 급등…부산 소비자물가 지난달 1.8% 올라,alarmist,0.98608416,연합뉴스,통신사/방송,소비자물가,2018-09-04
b348f94af9db,2분기 경제성장률 하향에 원/달러 환율 상승,2분기 경제성장률 하향에 원/달러 환율 상승,pessimistic,0.997905,연합뉴스,통신사/방송,소비자물가,2018-09-04
033c28934e48,11개월째 물가 1% 올랐는데…추석물가 고공행진,11개월째 물가 1% 올랐는데…추석물가 고공행진,pessimistic,0.9603336,연합뉴스TV,통신사/방송,소비자물가,2018-09-04
e5b3ff63c36c,지난달 채소류 가격 전달보다 30% 올라,지난달 채소류 가격 전달보다 30% 올라,neutral,0.8142187,한겨레,진보,소비자물가,2018-09-04
2d9aa018ea9d,"[김지석의 화·들·짝] 경제위기, 패권의 제물인가","경제위기, 패권의 제물인가",neutral,0.5471978,한겨레,진보,소비자물가,2018-09-04
8ce624bd1ff4,올 추석 차례상 '채소·과일' 패싱?…시금치·수박값 한달새 2배↑,올 추석 차례상 '채소·과일' 패싱?…시금치·수박값 한달새 2배↑,alarmist,0.9952142,한국경제,경제지,소비자물가,2018-09-04
847cfceabcee,원 달러 환율 '오름세'…2분기 경제성장률 하향이 원인?,원 달러 환율 '오름세'…2분기 경제성장률 하향이 원인?,pessimistic,0.9979309,한국경제TV,경제지,소비자물가,2018-09-04
b6d4b454f76c,'폭염'에  8월 채소류 가격 전월대비 30% 올라,'폭염'에  8월 채소류 가격 전월대비 30% 올라,pessimistic,0.57971567,한국경제TV,경제지,소비자물가,2018-09-04
062361332a11,시금치 한단에 1만원… 아이쇼핑하는 주부들,시금치 한단에 1만원… 아이쇼핑하는 주부들,neutral,0.9704644,동아일보,보수,소비자물가,2018-09-05
1ede77a7e12e,"매경이 전하는 세상의 지식(매-세-지, 9월 5일)","매경이 전하는 세상의 지식(매-세-지, 9월 5일)",neutral,0.9980736,매일경제,경제지,소비자물가,2018-09-05
4b8339ac4b5e,"日, 소매물가도 통계 不正","日, 소매물가도 통계 不正",neutral,0.6556784,조선일보,보수,소비자물가,2019-02-03
c7f848f474ce,작년 한국 물가상승률 4년 만에 주요 7개국 평균 밑돌아,작년 한국 물가상승률 4년 만에 주요 7개국 평균 밑돌아,comparative,0.99401915,SBS,통신사/방송,소비자물가,2019-02-10
241a4ad145cc,실제 물가·체감 물가 차이 1.6%P…1년 만에 최대로 벌어져,실제 물가·체감 물가 차이 1.6%P…1년 만에 최대로 벌어져,comparative,0.99770856,경향신문,진보,소비자물가,2019-02-10
e237f0cc2c71,소비자 물가 상승률 1% 밑돌아…체감·실제 물가 괴리 1년 만에 최대,소비자 물가 상승률 1% 밑돌아…체감·실제 물가 괴리 1년 만에 최대,pessimistic,0.9278839,매일경제,경제지,소비자물가,2019-02-10
8dd72ae5eea0,작년 한국 물가상승률 4년만에 주요 7개국 평균 밑돌아,작년 한국 물가상승률 4년만에 주요 7개국 평균 밑돌아,comparative,0.9936067,연합뉴스,통신사/방송,소비자물가,2019-02-10
1f7d94eb9b23,"상하이증시, 지난달 무역수지·소비자물가지수 등 촉각","상하이증시, 지난달 무역수지·소비자물가지수 등 촉각",neutral,0.99727005,한국경제,경제지,소비자물가,2019-02-10
5d80bc5535a6,[친절한 경제] 지표 대비 체감 물가 '제각각'…소비 위축 우려,지표 대비 체감 물가 '제각각'…소비 위축 우려,pessimistic,0.9931318,SBS,통신사/방송,소비자물가,2019-02-11
927d08702534,물가상승률 1%대라는데…한은 “작년 정부 영향 빼면 2% 육박”,물가상승률 1%대라는데…한은 “작년 정부 영향 빼면 2% 육박”,neutral,0.97473824,SBS Biz,경제지,소비자물가,2019-02-12
87c6651da8c0,"[사설] 물가지표, 체감도 더 반영되도록 개선할 필요 있다","물가지표, 체감도 더 반영되도록 개선할 필요 있다",neutral,0.99687284,한국경제,경제지,소비자물가,2019-02-12
c49e8829dfff,"美 소비자물가 석달째 제자리…""연준 금리동결 명분""","美 소비자물가 석달째 제자리…""연준 금리동결 명분""",neutral,0.9697502,연합뉴스,통신사/방송,소비자물가,2019-02-13
36b168d6f5ce,中 1월 생산자물가 0.1% 상승 그쳐…마이너스 진입 '눈앞',中 1월 생산자물가 0.1% 상승 그쳐…마이너스 진입 '눈앞',alarmist,0.99544275,연합뉴스,통신사/방송,소비자물가,2019-02-15
61828e3ee0c8,中 생산자물가 상승률 0.1% 28개월래 최저...'디플레 고개',中 생산자물가 상승률 0.1% 28개월래 최저...'디플레 고개',pessimistic,0.6283761,조선일보,보수,소비자물가,2019-02-15
e2bd68d3b7d5,[한경 사설 깊이 읽기] 급변하는 경제환경 맞춰 물가지수 산정도 개선해 가야,급변하는 경제환경 맞춰 물가지수 산정도 개선해 가야,neutral,0.9946532,한국경제,경제지,소비자물가,2019-02-18
32a3e812cd86,"중국, 올해 경제성장률 목표 '6~6.5%'로 낮춰","중국, 올해 경제성장률 목표 '6~6.5%'로 낮춰",pessimistic,0.9967534,SBS,통신사/방송,소비자물가,2019-03-05
59b7f7c73205,"'무역전쟁' 중국, 올해 성장률 목표 '6~6.5%'로 낮춰","'무역전쟁' 중국, 올해 성장률 목표 '6~6.5%'로 낮춰",pessimistic,0.99791867,SBS,통신사/방송,소비자물가,2019-03-05
18f9ecc06ce7,30분 만에 임금협상 타결…SK이노베이션에 무슨 일이?,30분 만에 임금협상 타결…SK이노베이션에 무슨 일이?,neutral,0.88852906,SBS Biz,경제지,소비자물가,2019-03-05
0f8530a019dc,중국 올해 경제성장률 목표는 6~6.5%로 지난해 보다 낮춰,중국 올해 경제성장률 목표는 6~6.5%로 지난해 보다 낮춰,neutral,0.99129957,경향신문,진보,소비자물가,2019-03-05
a28d58b4cace,"중국, 올 성장률 목표 낮췄지만…돈 풀어 ‘6%대 방어’ 의지","중국, 올 성장률 목표 낮췄지만…돈 풀어 ‘6%대 방어’ 의지",defensive,0.98896605,경향신문,진보,소비자물가,2019-03-05
8b461d43d4ff,30분만에 임단협 합의한 SK이노베이션 “바람직한 노사문화 만들 것”,30분만에 임단협 합의한 SK이노베이션 “바람직한 노사문화 만들 것”,optimistic,0.910226,동아일보,보수,소비자물가,2019-03-05
5c7567415a7f,온난한 날씨 덕에 `밥상물가` 5.2%↓,온난한 날씨 덕에 `밥상물가` 5.2%↓,optimistic,0.510707,매일경제,경제지,소비자물가,2019-03-05
ec47babc7223,이런 회사도…SK이노 30분만에 임협 끝,이런 회사도…SK이노 30분만에 임협 끝,neutral,0.5890248,매일경제,경제지,소비자물가,2019-03-05
d34f7578ee88,"중국, 올해 경제성장률 목표 6~6.5%로 하향··· 25년 만에 최저치","중국, 올해 경제성장률 목표 6~6.5%로 하향··· 25년 만에 최저치",pessimistic,0.622803,서울경제,경제지,소비자물가,2019-03-05
ebcde6b55951,"한은 ""2월 소비자물가 예상경로 크게 안 벗어나""","한은 ""2월 소비자물가 예상경로 크게 안 벗어나""",neutral,0.9717282,연합뉴스,통신사/방송,소비자물가,2019-03-05
6db53129bcba,SK이노베이션 노사 상견례 30분만에 임금협상 타결,SK이노베이션 노사 상견례 30분만에 임금협상 타결,optimistic,0.9967597,연합뉴스,통신사/방송,소비자물가,2019-03-05
9101903b7842,"무역전쟁에 中, 올해 성장률 목표 '6~6.5%'로 낮춰(종합3보)","무역전쟁에 中, 올해 성장률 목표 '6~6.5%'로 낮춰(종합3보)",pessimistic,0.9978441,연합뉴스,통신사/방송,소비자물가,2019-03-05
b49c1fc41d48,"무역전쟁에 中, 올해 성장률 목표 '6~6.5%'로 낮춰(종합)","무역전쟁에 中, 올해 성장률 목표 '6~6.5%'로 낮춰(종합)",pessimistic,0.9978764,연합뉴스,통신사/방송,소비자물가,2019-03-05
04b5b2967863,지난달 소비자물가 0.5% 상승…두달째 0%대,지난달 소비자물가 0.5% 상승…두달째 0%대,neutral,0.7722626,연합뉴스TV,통신사/방송,소비자물가,2019-03-05
78ef83ffb72b,"SK이노베이션, 물가인상률로 임협 타결","SK이노베이션, 물가인상률로 임협 타결",neutral,0.9982153,한국경제,경제지,소비자물가,2019-03-05
70a89e102681,소비자물가 두 달째 0%대 상승률…유가·채솟값 하락,소비자물가 두 달째 0%대 상승률…유가·채솟값 하락,optimistic,0.9905296,한국경제TV,경제지,소비자물가,2019-03-05
3e76729303de,"中, 올해 성장률 목표 '6~6.5%'로 낮춰...무역전쟁 탓?","中, 올해 성장률 목표 '6~6.5%'로 낮춰...무역전쟁 탓?",pessimistic,0.997926,한국경제TV,경제지,소비자물가,2019-03-05
ae0a0945a29d,사상 첫 마이너스 물가 예고,사상 첫 마이너스 물가 예고,alarmist,0.996375,한국경제,경제지,소비자물가,2019-08-30
eb1b6433da38,8월에도 소비자물가 0%대?…다음주 경제지표 '주목',8월에도 소비자물가 0%대?…다음주 경제지표 '주목',neutral,0.9973749,한국경제,경제지,소비자물가,2019-08-31
ff06a9de649a,8∼10월에 물가상승률 마이너스 가능성…디플레 경계론 제기,8∼10월에 물가상승률 마이너스 가능성…디플레 경계론 제기,pessimistic,0.8641966,연합뉴스,통신사/방송,소비자물가,2019-09-01
08b35e934087,소비자물가 상승률 0.0%···역대 최저,소비자물가 상승률 0.0%···역대 최저,neutral,0.6825094,서울경제,경제지,소비자물가,2019-09-03
98c30ba1b118,"8월 소비자물가 사상 첫 0.0%…""물가지수로는 마이너스""(종합)","8월 소비자물가 사상 첫 0.0%…""물가지수로는 마이너스""(종합)",alarmist,0.82225907,연합뉴스,통신사/방송,소비자물가,2019-09-03
28e708984cf0,"한은 ""물가 연말에 빠르게 반등할 것…디플레 징후 없어""","한은 ""물가 연말에 빠르게 반등할 것…디플레 징후 없어""",neutral,0.9397741,연합뉴스,통신사/방송,소비자물가,2019-09-03
63be622a7ccb,8월 소비자물가 사상 첫 0.0%…'물가지수로는 마이너스',8월 소비자물가 사상 첫 0.0%…'물가지수로는 마이너스',alarmist,0.7657664,연합뉴스,통신사/방송,소비자물가,2019-09-03
314ee9d8e427,"8월 광주전남 물가, 쌀·갈치 오르고 배추·돼지고기 내리고","8월 광주전남 물가, 쌀·갈치 오르고 배추·돼지고기 내리고",neutral,0.9921509,연합뉴스,통신사/방송,소비자물가,2019-09-03
35c53c6057bf,[속보] 통계청 “소비자물가 0.04%↓”…사실상 첫 마이너스,통계청 “소비자물가 0.04%↓”…사실상 첫 마이너스,alarmist,0.99616563,중앙일보,보수,소비자물가,2019-09-03
ab0d177cbb63,"[종합] 정부·한은 ""소비자물가 하락…디플레이션 우려 상황 아냐""","정부·한은 ""소비자물가 하락…디플레이션 우려 상황 아냐""",defensive,0.9982992,한국경제,경제지,소비자물가,2019-09-03
1e3d18d1fb40,소비자물가 사상 첫 '마이너스'…디플레 고개드나,소비자물가 사상 첫 '마이너스'…디플레 고개드나,alarmist,0.9967849,한국경제TV,경제지,소비자물가,2019-09-03
27ef0189fda4,"한국은행 ""물가 연말에 반등..내년 1%로 상승할 것""","한국은행 ""물가 연말에 반등..내년 1%로 상승할 것""",neutral,0.99746215,한국경제TV,경제지,소비자물가,2019-09-03
9a23359883b7,사상 첫 마이너스 물가에…디플레이션 공포,사상 첫 마이너스 물가에…디플레이션 공포,alarmist,0.996837,동아일보,보수,소비자물가,2019-09-04
1e724132c389,8월 물가상승률 사상 첫 마이너스 디플레 경고등,8월 물가상승률 사상 첫 마이너스 디플레 경고등,alarmist,0.99719125,동아일보,보수,소비자물가,2019-09-04
3ef3b80f5fed,1월 소비자물가 1.5% 상승…13개월 만에 ‘0% 탈출’,1월 소비자물가 1.5% 상승…13개월 만에 ‘0% 탈출’,optimistic,0.98443604,SBS Biz,경제지,소비자물가,2020-02-04
03cb04ec7576,무·배추·휘발유 ↑…1월 소비자물가 1.5% 상승,무·배추·휘발유 ↑…1월 소비자물가 1.5% 상승,neutral,0.9962992,경향신문,진보,소비자물가,2020-02-04
f849ffbd8aab,13개월 만에…소비자물가 ‘0%대’ 탈출,13개월 만에…소비자물가 ‘0%대’ 탈출,optimistic,0.73892814,경향신문,진보,소비자물가,2020-02-04
1004910dbe5c,1월 소비자물가 1.5% 상승…13개월만에 1% 넘어,1월 소비자물가 1.5% 상승…13개월만에 1% 넘어,optimistic,0.9332611,매일경제,경제지,소비자물가,2020-02-04
82726fa415f9,무 126%↑배추 77%↑…흉작에 밥상물가 `폭등`,무 126%↑배추 77%↑…흉작에 밥상물가 `폭등`,alarmist,0.9974718,매일경제,경제지,소비자물가,2020-02-04
11a45d7252cc,무·배춧값 껑충···내년부터 '마스크 물가'도 조사,무·배춧값 껑충···내년부터 '마스크 물가'도 조사,alarmist,0.99075353,서울경제,경제지,소비자물가,2020-02-04
fff7403910d7,[속보] 1월 소비자물가 1.5% 상승···13개월만에 1% 넘어,1월 소비자물가 1.5% 상승···13개월만에 1% 넘어,optimistic,0.95464665,서울경제,경제지,소비자물가,2020-02-04
a8e7b5e0290c,1월 소비자물가 1.5% 상승…13개월만에 1% 넘어(종합),1월 소비자물가 1.5% 상승…13개월만에 1% 넘어(종합),optimistic,0.9680347,연합뉴스,통신사/방송,소비자물가,2020-02-04
d8df1f2cc52c,"물가상승률 13개월만에 1%대 회복…""1%대 초중반 흐름 이어갈듯""(종합2보)","물가상승률 13개월만에 1%대 회복…""1%대 초중반 흐름 이어갈듯""(종합2보)",optimistic,0.9952866,연합뉴스,통신사/방송,소비자물가,2020-02-04
a668c5d2b2d7,1월 부산 소비자물가 1.0% 상승…석 달 연속 올라,1월 부산 소비자물가 1.0% 상승…석 달 연속 올라,neutral,0.99492717,연합뉴스,통신사/방송,소비자물가,2020-02-04
ef5142eea3a3,상승한 1월 소비자물가,상승한 1월 소비자물가,neutral,0.9979482,연합뉴스,통신사/방송,소비자물가,2020-02-04
c656ec825a9d,1월 소비자물가 1.5% 상승,1월 소비자물가 1.5% 상승,neutral,0.9979062,연합뉴스,통신사/방송,소비자물가,2020-02-04
1c2b5d295cbb,"1월 소비자물가, 14개월 만에 상승폭 최대","1월 소비자물가, 14개월 만에 상승폭 최대",alarmist,0.9964958,연합뉴스,통신사/방송,소비자물가,2020-02-04
d7c4ba2766f1,1월 광주·전남 물가 1%대 상승…배추 상승 폭 커,1월 광주·전남 물가 1%대 상승…배추 상승 폭 커,pessimistic,0.9858004,연합뉴스,통신사/방송,소비자물가,2020-02-04
63e2389ac45d,대구·경북 1월 소비자물가 소폭 올라,대구·경북 1월 소비자물가 소폭 올라,neutral,0.9968387,연합뉴스,통신사/방송,소비자물가,2020-02-04
e52c584beece,[그래픽] 소비자물가 증감률 추이,소비자물가 증감률 추이,neutral,0.9982527,연합뉴스,통신사/방송,소비자물가,2020-02-04
0226132f38ad,1월 소비자물가 13개월만에 1%대…석유류는 12%나 급등,1월 소비자물가 13개월만에 1%대…석유류는 12%나 급등,alarmist,0.9951161,중앙일보,보수,소비자물가,2020-02-04
bb7792d8f074,1월 물가상승률 13개월만에 1%대로 반등,1월 물가상승률 13개월만에 1%대로 반등,neutral,0.9944999,한겨레,진보,소비자물가,2020-02-04
da3bb5cfa2de,[속보]1월 소비자물가 1.5% 상승…13개월만 1% 넘어,1월 소비자물가 1.5% 상승…13개월만 1% 넘어,optimistic,0.95084924,한국경제,경제지,소비자물가,2020-02-04
976045ada110,물가 상승률 13개월만에 1%대 진입,물가 상승률 13개월만에 1%대 진입,neutral,0.9571811,조선일보,보수,소비자물가,2020-02-05
aaddfe364d00,韓 물가상승률 OECD 최하위권…2017년 15위→2019년 33위,韓 물가상승률 OECD 최하위권…2017년 15위→2019년 33위,comparative,0.9989209,SBS,통신사/방송,소비자물가,2020-02-10
c67eb3bb6194,"한국, 물가상승률 OECD 최하위권…15위→33위로 추락","한국, 물가상승률 OECD 최하위권…15위→33위로 추락",comparative,0.99890244,SBS Biz,경제지,소비자물가,2020-02-10
a038b2133d4d,韓물가상승률 2년새 15위 → 33위,韓물가상승률 2년새 15위 → 33위,comparative,0.9988304,매일경제,경제지,소비자물가,2020-02-10
e894bc90f774,ASF·코로나 쇼크···中 소비자물가 5.4%↑,ASF·코로나 쇼크···中 소비자물가 5.4%↑,alarmist,0.99688256,서울경제,경제지,소비자물가,2020-02-10
f1201a38db3e,中 1월 소비자물가 5.4% 급등···돈육가격은 116% 올라,中 1월 소비자물가 5.4% 급등···돈육가격은 116% 올라,alarmist,0.9901726,서울경제,경제지,소비자물가,2020-02-10
5702b8ac37dc,韓물가상승률 OECD 최하위권…2017년 15위 → 2019년 33위,韓물가상승률 OECD 최하위권…2017년 15위 → 2019년 33위,comparative,0.99892586,연합뉴스,통신사/방송,소비자물가,2020-02-10
aa53e151c982,"중국, 1월 소비자물가 5.4% 상승…""춘제·신종코로나 영향""","중국, 1월 소비자물가 5.4% 상승…""춘제·신종코로나 영향""",pessimistic,0.8428209,연합뉴스,통신사/방송,소비자물가,2020-02-10
54d46241c234,물가상승률 OECD 최하위권…'우한 폐렴'이 더 끌어내리나,물가상승률 OECD 최하위권…'우한 폐렴'이 더 끌어내리나,comparative,0.9983772,한국경제,경제지,소비자물가,2020-02-10
415f6c215290,내주 코로나19 추경안 공개…소비자물가 영향도 주목,내주 코로나19 추경안 공개…소비자물가 영향도 주목,neutral,0.9976387,SBS Biz,경제지,소비자물가,2020-02-29
dcac4ed686b8,다음주 코로나19 추경안 베일 벗는다…소비자물가 영향도 관심,다음주 코로나19 추경안 베일 벗는다…소비자물가 영향도 관심,neutral,0.99766916,연합뉴스,통신사/방송,소비자물가,2020-02-29
888a7a889a32,1인당 국민소득 4년만에 첫 감소…소비자물가는 2달째 ↑,1인당 국민소득 4년만에 첫 감소…소비자물가는 2달째 ↑,pessimistic,0.99665076,SBS Biz,경제지,소비자물가,2020-03-03
b2e6afb8b8f6,‘코로나19 여파’ 지난달 해외관광·화훼 가격 하락···서비스물가 상승률 IMF 이후 최저,‘코로나19 여파’ 지난달 해외관광·화훼 가격 하락···서비스물가 상승률 IMF 이후 최저,optimistic,0.9705602,경향신문,진보,소비자물가,2020-03-03
1f8cde6832b0,2월 소비자물가 1.1% 상승…코로나19에 여행·생화가격↓,2월 소비자물가 1.1% 상승…코로나19에 여행·생화가격↓,pessimistic,0.9944746,매일경제,경제지,소비자물가,2020-03-03
36f0f7609fbe,[속보] 2월 소비자물가 1.1% 상승…2개월 연속 1%대,2월 소비자물가 1.1% 상승…2개월 연속 1%대,neutral,0.9874222,매일경제,경제지,소비자물가,2020-03-03
29c632e13255,[속보] 2월 소비자물가 1.1% 상승···두달 연속 1%대,2월 소비자물가 1.1% 상승···두달 연속 1%대,neutral,0.99190956,서울경제,경제지,소비자물가,2020-03-03
df6dfc144bdc,2월 물가 1.1%↑…코로나 타격에 서비스물가 20년여만에 최소(종합),2월 물가 1.1%↑…코로나 타격에 서비스물가 20년여만에 최소(종합),optimistic,0.80515516,연합뉴스,통신사/방송,소비자물가,2020-03-03
a01180b54f05,2월 광주전남 소비자물가 상승…배춧값 급등,2월 광주전남 소비자물가 상승…배춧값 급등,pessimistic,0.9972132,연합뉴스,통신사/방송,소비자물가,2020-03-03
4a83d51cebce,코로나19 직격탄 2월 부산 소비자물가는 안정세,코로나19 직격탄 2월 부산 소비자물가는 안정세,pessimistic,0.9478958,연합뉴스,통신사/방송,소비자물가,2020-03-03
4848ceb413e5,[국내경제 캘린더] 7월 소비자물가동향 4일 발표,7월 소비자물가동향 4일 발표,neutral,0.99844897,서울경제,경제지,소비자물가,2020-08-02
074e0bd64ad7,"호주, 코로나19 여파로 소비자물가 상승률 역대 최저","호주, 코로나19 여파로 소비자물가 상승률 역대 최저",pessimistic,0.9927533,한국경제TV,경제지,소비자물가,2020-08-02
420857564c9d,7월 소비자물가 0.3% 상승 …쇠고기·돼지고기는 올랐다,7월 소비자물가 0.3% 상승 …쇠고기·돼지고기는 올랐다,neutral,0.9978048,경향신문,진보,소비자물가,2020-08-04
f157cf4d7787,광주전남 7월 소비자 물가 '소폭 상승',광주전남 7월 소비자 물가 '소폭 상승',neutral,0.9975553,연합뉴스,통신사/방송,소비자물가,2020-08-04
4793064cf192,부산 소비자 물가 7월 0.1% 하락…전기·수도·가스 ↓,부산 소비자 물가 7월 0.1% 하락…전기·수도·가스 ↓,optimistic,0.9012317,연합뉴스,통신사/방송,소비자물가,2020-08-04
4d2e182ddd41,7월 소비자물가 0.3%↑…3개월 만에 상승,7월 소비자물가 0.3%↑…3개월 만에 상승,neutral,0.99182725,연합뉴스,통신사/방송,소비자물가,2020-08-04
cd9775c39aa3,7월 소비자물가 0.3% 상승…코로나·저유가에 저물가 지속,7월 소비자물가 0.3% 상승…코로나·저유가에 저물가 지속,pessimistic,0.9643038,연합뉴스,통신사/방송,소비자물가,2020-08-04
5afee6e1469d,7월 소비자물가 0.3% 상승…석 달 만에 반등,7월 소비자물가 0.3% 상승…석 달 만에 반등,neutral,0.86802876,연합뉴스TV,통신사/방송,소비자물가,2020-08-04
c98d6de14aaa,소비자물가 석 달 만에 반등,소비자물가 석 달 만에 반등,neutral,0.9706287,한국경제,경제지,소비자물가,2020-08-04
41acb8ee786d,[뒷북경제] 밥상물가 들썩이는데...저물가가 웬말?,밥상물가 들썩이는데...저물가가 웬말?,alarmist,0.99442744,서울경제,경제지,소비자물가,2020-08-08
a5660a9224bf,金배추·金상추…역대급 장마에 밥상 물가 ‘들썩’인다,金배추·金상추…역대급 장마에 밥상 물가 ‘들썩’인다,alarmist,0.99669445,SBS Biz,경제지,소비자물가,2020-08-10
fc821449856a,미 7월 소비자물가 0.6%↑…두 달 연속 상승,미 7월 소비자물가 0.6%↑…두 달 연속 상승,neutral,0.9977585,연합뉴스,통신사/방송,소비자물가,2020-08-12
cd3ffe369e6d,연준 돈 풀었더니…美 근원물가 30년 만에 최고치 급등,연준 돈 풀었더니…美 근원물가 30년 만에 최고치 급등,alarmist,0.9968382,SBS Biz,경제지,소비자물가,2020-08-13
18d9bcdbe2e2,물가상승 대비하는 자산시장…금투자 매력엔 전문가도 '이견',물가상승 대비하는 자산시장…금투자 매력엔 전문가도 '이견',neutral,0.99780005,연합뉴스,통신사/방송,소비자물가,2020-08-16
2632a4389132,"사상 최악 장마에…생산자물가 농산물 6% ↑, 축산물 3.3% ↑","사상 최악 장마에…생산자물가 농산물 6% ↑, 축산물 3.3% ↑",alarmist,0.99692434,매일경제,경제지,소비자물가,2020-08-21
ef147f365cc8,"[이슈&직설] 낮은 소비자 물가 상승률, 디플레이션 경고음…“코로나19 덫에 빠진 경제”","낮은 소비자 물가 상승률, 디플레이션 경고음…“코로나19 덫에 빠진 경제”",alarmist,0.99737704,SBS Biz,경제지,소비자물가,2020-08-27
87d7a8b1627d,"베트남통계청, 8월까지 소비자물가 3.96%↑..산업생산지수 2.2%↑","베트남통계청, 8월까지 소비자물가 3.96%↑..산업생산지수 2.2%↑",neutral,0.99523515,한국경제TV,경제지,소비자물가,2020-08-30
8f60029204f4,'코로나 충격' 2분기 성장률 -3.2%…금융위기 이후 최저(종합),'코로나 충격' 2분기 성장률 -3.2%…금융위기 이후 최저(종합),alarmist,0.99671555,연합뉴스,통신사/방송,소비자물가,2020-09-01
8b17cf44eb77,2분기 경제성장률 -3.2%…2008년 4분기 금융위기 후 '최악',2분기 경제성장률 -3.2%…2008년 4분기 금융위기 후 '최악',alarmist,0.99668014,한국경제,경제지,소비자물가,2020-09-01
b907484bfdf9,소비자물가 3.96%↑..산업생산지수 2.2%↑,소비자물가 3.96%↑..산업생산지수 2.2%↑,neutral,0.99745554,한국경제TV,경제지,소비자물가,2020-09-01
43a1a515e0a6,추석 앞두고 장바구니 물가 ‘비상’,추석 앞두고 장바구니 물가 ‘비상’,alarmist,0.9971373,경향신문,진보,소비자물가,2020-09-02
cd41cd0deef2,채솟값만 비상? 전셋값도 17개월만에 무섭게 뛰었다,채솟값만 비상? 전셋값도 17개월만에 무섭게 뛰었다,alarmist,0.99687093,서울경제,경제지,소비자물가,2020-09-02
3a177f076281,8월 소비자물가 0.7%↑…코로나·장마에 채소 등 식품가격 급등(종합),8월 소비자물가 0.7%↑…코로나·장마에 채소 등 식품가격 급등(종합),alarmist,0.99697363,연합뉴스,통신사/방송,소비자물가,2020-09-02
b27dd491d522,8월 소비자 물가 0.7% 상승,8월 소비자 물가 0.7% 상승,neutral,0.9979692,연합뉴스,통신사/방송,소비자물가,2020-09-02
3d54f29849a5,8월 부산 소비자물가 0.4%↑…농축수산물 상승,8월 부산 소비자물가 0.4%↑…농축수산물 상승,neutral,0.9972441,연합뉴스,통신사/방송,소비자물가,2020-09-02
f0c62def80e9,광주·전남 소비자 물가 2개월 연속 상승,광주·전남 소비자 물가 2개월 연속 상승,neutral,0.9979315,연합뉴스,통신사/방송,소비자물가,2020-09-02
12ad6ae1ff95,[그래픽] 소비자물가지수 등락률 추이,소비자물가지수 등락률 추이,neutral,0.9982835,연합뉴스,통신사/방송,소비자물가,2020-09-02
520645c44d62,"통계청, 8월 소비자물가 0.7% 상승","통계청, 8월 소비자물가 0.7% 상승",neutral,0.9977081,연합뉴스,통신사/방송,소비자물가,2020-09-02
e1bc439e3dc6,경기지역 8월 소비자물가 0.8%↑…장마로 채소가격 급등,경기지역 8월 소비자물가 0.8%↑…장마로 채소가격 급등,pessimistic,0.97546047,연합뉴스,통신사/방송,소비자물가,2020-09-02
7cac781f214d,마트에서 장보는 시민들,마트에서 장보는 시민들,neutral,0.9972101,연합뉴스,통신사/방송,소비자물가,2020-09-02
82589d1259ee,[유럽증시] 영국·프랑스 하락…독일은 상승,영국·프랑스 하락…독일은 상승,comparative,0.99726665,연합뉴스,통신사/방송,소비자물가,2020-09-02
619dc50c78fc,농·축·수산물 가격 3년 만에 최대 상승,농·축·수산물 가격 3년 만에 최대 상승,alarmist,0.9973578,연합뉴스,통신사/방송,소비자물가,2020-09-02
