article_id,title_clean,framing_label,media_name,media_group,event_type,date
ee429a969f43,"현대硏 ""올해 미국 금리 3번 올릴 가능성 높아""",neutral,SBS Biz,경제지,소비자물가,2018-03-04
6a1fa11eb7e4,"2월 소비자물가 2% 상승, 밀가루는 하락",neutral,연합뉴스,통신사/방송,소비자물가,2026-03-06
1d4926ec1b3a,"8월 수출 9개월 연속 감소…""日 규제 영향 아직 제한적""",defensive,SBS,통신사/방송,반도체_수출,2019-09-01
3495bf6cec15,금리 인하 '카운트다운' 속…예금-대출 금리 '엇박자',neutral,SBS Biz,경제지,기준금리,2024-09-01
0b743948a25b,경기침체로 제조업 취업자 2개월 연속 줄었다,pessimistic,연합뉴스,통신사/방송,경기침체,2017-02-13
8a5f40d3500b,8월 수출 13.6%↓…9개월째 '뒷걸음',pessimistic,한국경제,경제지,반도체_수출,2019-09-01
642ff575c561,日자금동향 파악하고도 비공개...불안만 키우는 '관료 비밀주의',alarmist,서울경제,경제지,수출입동향,2019-08-07
fb497875720e,日혼다·마쓰다 사상 최대 임금인상…노조 요구 전면 수용,optimistic,연합뉴스,통신사/방송,물가_인상,2024-02-22
23df5850f246,"생산자물가 25개월 만에 최대, 소비자물가 상승 압박 더 커진다",alarmist,서울경제,경제지,소비자물가,2017-02-20
2423151551b2,미 장기국채 금리 하락에 원/달러 환율 하락세,neutral,연합뉴스,통신사/방송,국채_금리,2018-12-07
e95821e5b5d7,"내년 선원 최저임금, 5.27% 올라 월 248만7640원",neutral,조선일보,보수,최저임금,2022-12-26
a8f309b38892,원·달러 환율 3.4원 오른 1188.8원(개장),neutral,조선일보,보수,환율_달러,2020-09-03
2564dadf81a4,美 2월 고용 9만2000명 감소 '충격'…실업률 4.4%로 상승,alarmist,중앙일보,보수,국채_금리,2026-03-06
b3cd45d97939,인도네시아 '반값 휘발유' 결국 31% 인상,neutral,한국경제,경제지,물가_인상,2022-09-04
cbfba69287ab,"한은 ""전기료 인하로 8월 물가 0.4%p 하락 효과""",optimistic,연합뉴스,통신사/방송,소비자물가,2016-08-28
0c061187cf5c,"UBS, 中 올해 성장률 4.9%→4.6% 하향 조정…부동산 침체 심각",pessimistic,서울경제,경제지,GDP_성장률,2024-08-29
5b1468314df4,"하나은행, 3일부터 예·적금 금리 0.1∼0.3%p 인상",neutral,한국경제TV,경제지,기준금리,2021-09-02
0093c5a8e85d,"뉴욕증시, 3월 첫 거래일 약세 압력…국채금리 상승 탓",pessimistic,SBS Biz,경제지,국채_금리,2023-03-02
3a3861def748,日경제보복 반영 안 하고 내년 稅수입 추산한 정부,alarmist,매일경제,경제지,GDP_성장률,2019-09-04
f2602f79a1d0,작년 경상수지 883억달러 흑자… 5년만에 최대치,optimistic,동아일보,보수,경상수지,2022-02-10
9254cf2181d5,필리핀 성장에 가속도…2분기 GDP 7% 늘며 전망치 웃돌아,optimistic,연합뉴스,통신사/방송,GDP_성장률,2016-08-18
d6913e9813aa,'9월 경상수지는?',neutral,연합뉴스,통신사/방송,경상수지,2018-11-06
b61c91ac775d,"유로존, 지난해 4분기 GDP 성장률 -5.1% ‘추락’",alarmist,SBS Biz,경제지,GDP_성장률,2021-02-03
2554305744ae,FOMC회의 1주일 앞두고 한·미 국채 금리 예상 밖 하락세,neutral,한국경제,경제지,국채_금리,2017-06-05
35a579a6b969,"중동 전쟁에 불안한 소비자 물가, 담합 근절로 대응해야",pessimistic,경향신문,진보,소비자물가,2026-03-06
0ab4ff356463,"'최저임금1만원, 약속을 지켜라'",neutral,연합뉴스,통신사/방송,최저임금,2016-08-12
7e22e7ad9c86,"금융연구원 “10조원 추경, 국채금리 상승으로 이어질 가능성 낮아”",neutral,서울경제,경제지,국채_금리,2016-07-17
2b643d987811,美 금리 인하 전망에 은값 40달러 돌파…금값도 들썩,optimistic,중앙일보,보수,기준금리,2025-09-01
1004910dbe5c,1월 소비자물가 1.5% 상승…13개월만에 1% 넘어,neutral,매일경제,경제지,소비자물가,2020-02-04
74e0bd543469,P2P금융 대출한도 70억원까지…부동산PF 쏠림 방지,neutral,SBS Biz,경제지,부동산_대출,2020-01-28
a3e2f5eea47c,브라질 올해 1·4분기 GDP 성장률 -0.3%,pessimistic,서울경제,경제지,GDP_성장률,2016-06-02
4302b4750020,"타이완, GDP 성장률 전망치 상향…5.46%→5.88%",optimistic,SBS,통신사/방송,GDP_성장률,2021-08-13
346b633ddf9a,미국 경기지표 부진에 원/달러 환율 상승 출발,pessimistic,연합뉴스,통신사/방송,환율_달러,2019-02-22
19fb61eba74d,임금체불 8월까지 1兆 육박… 21만여명 ‘우울한 추석’,alarmist,동아일보,보수,경기침체,2016-09-05
cd42896155fe,수출동향 보니…미중싸움에 등 터진 건 한국?,pessimistic,SBS Biz,경제지,수출입동향,2019-08-13
6b55c919fbd7,"홍남기 ""분양가상한제, 10월 바로 작동하진 않을 것""",neutral,서울경제,경제지,부동산가격,2019-09-01
f3838ece39a8,"“달러에 투자하라”…대신證, 달러자산 잔고 1년6개월 만에 16배↑",alarmist,매일경제,경제지,환율_달러,2016-09-05
cf317553f270,"한경연 ""韓 경제 잠재성장률 하락세 가팔라…역성장 우려""",pessimistic,연합뉴스,통신사/방송,GDP_성장률,2021-08-18
aaa303beb762,"JP모건 ""한은 내년 1분기까지 기준금리 2번 내릴 듯""",optimistic,연합뉴스,통신사/방송,기준금리,2019-08-30
1bf5edc1e70b,中 경기침체 우려에 거래수수료 인하 등 지원책 내놔,defensive,조선일보,보수,경기침체,2023-08-19
bab6b134cfc4,고령자 10명 중 7명은 일한다…55∼64세 고용률 70% 첫 돌파,optimistic,연합뉴스,통신사/방송,고용동향,2026-02-04
507369380a07,주담대· 전세· DSR 삼중으로 부동산 규제… 일문일답으로 살펴본 부동산 대출의 모든 것,neutral,매일경제,경제지,부동산_대출,2020-03-02
f29fe22abdb5,"난리치던 노동계, 이의신청 왜 침묵했나…최저임금 막전막후",neutral,중앙일보,보수,최저임금,2020-08-05
2128dd0eb8a1,추석 곧 다가오는데…폭염·폭우에 농산물 가격 7% ‘껑충’,alarmist,SBS Biz,경제지,소비자물가,2018-09-04
afd9a82f0536,"홍익표 ""추경 통과·집행시 경제 성장률 더 높아질 것""",optimistic,서울경제,경제지,수출입동향,2021-03-02
e46e9026b598,글로벌 국채 금리 고공행진… 국내 증시 상승세 찬물 끼얹나,pessimistic,동아일보,보수,국채_금리,2018-02-05
f1a41697860e,가계빚 1600조원 시대 열렸다…부동산시장 과열 영향?,alarmist,SBS Biz,경제지,가계부채,2020-02-25
e40b886c6ea3,금리 상승에 은행으로 ‘뭉칫돈’…이달에만 예·적금 7조원 ‘껑충’,optimistic,동아일보,보수,기준금리,2022-08-28
80077f64e704,최저임금 제도개선 촉구,neutral,연합뉴스,통신사/방송,최저임금,2018-08-29
c0f957d51898,"내년 최저임금 8720원, 코로나 영향 역대 최저 인상률",pessimistic,중앙일보,보수,최저임금,2020-07-15
3a7b2c55dbcc,속도내는 노량진뉴타운…'알짜' 3구역 승인,optimistic,한국경제,경제지,부동산가격,2021-03-03
a0f6eb28baa2,2월 소비자물가 광주 2.5%·전남 2%↑,neutral,연합뉴스,통신사/방송,소비자물가,2017-03-03
353af0eb764f,사라지는 임금 인상효과…실질임금 3년째 ‘마이너스’,pessimistic,서울경제,경제지,물가_인상,2024-08-29
ee224edeb35f,<그래픽> OECD 취업자 연간 노동시간·실질임금 현황,neutral,연합뉴스,통신사/방송,고용동향,2016-08-15
654d868a1039,원자재 수입 증가에 1월 경상수지 흑자 5개월 만에 최소,pessimistic,서울경제,경제지,경상수지,2017-03-03
c3794b0ea8fd,줄잇는 '쇼크에 쇼크'… 8월 금리인상 물건너가나,alarmist,한국경제,경제지,물가_인상,2018-08-19
abe914b0fb53,가계부채 종합대책 발표…주택공급 줄이고 집단대출 관리 강화,neutral,SBS Biz,경제지,가계부채,2016-08-25
fa90ab3fd15f,2월 수출 -7.5% 5개월 연속감소…무역수지 -53억불 1년째 적자,alarmist,연합뉴스,통신사/방송,반도체_수출,2023-03-01
9d707ad78e09,가상 부동산마저 이번 생은 글렀다고 하는 이유,pessimistic,조선일보,보수,부동산가격,2022-02-10
27ef0189fda4,"한국은행 ""물가 연말에 반등..내년 1%로 상승할 것""",neutral,한국경제TV,경제지,소비자물가,2019-09-03
426243191165,"""가계부채 관리방안, 주택시장 안정화에 효과""(종합)",optimistic,연합뉴스,통신사/방송,가계부채,2016-08-25
f992cd51ae33,8월 물가 5.7%↑…상승세 둔화했지만 채솟값·외식비 '고공행진'(종합2보),defensive,연합뉴스,통신사/방송,물가_인상,2022-09-02
3b76ebc2538b,"文대통령, 책임져야 할 변창흠에 LH 조사 맡겼다",neutral,조선일보,보수,부동산가격,2021-03-04
da49b6bfdea8,"""선진국 통화정책 경계심 지속""",neutral,연합뉴스,통신사/방송,GDP_성장률,2018-03-04
6ade474c37aa,기준금리 인상 부산시 소상공인 지원책 마련…1년간 무이자 지원,optimistic,연합뉴스,통신사/방송,기준금리,2021-08-31
df4edce7273c,"코스피, 5700선 회복…장중 12%대 급등",optimistic,한국경제,경제지,환율_달러,2026-03-05
203de7430171,20대 취업자 3달 연속 감소...청년실업률은 더 악화,pessimistic,경향신문,진보,고용동향,2017-08-09
9875e52bd00f,"""임대사업도 발상의 전환 필요…아파트·주택도 수익형 부동산 활용 가능해요""",neutral,한국경제,경제지,부동산_대출,2017-02-15
bd7a8425766b,"한은, 기준금리 연 1.50%로 동결",neutral,경향신문,진보,기준금리,2018-08-31
46d79f281f4b,2월 수출 4.8% 증가…5개월 연속 '수출 플러스',optimistic,서울경제,경제지,반도체_수출,2024-03-01
0a5566cde310,"가습기 특위 청문회, 옥시 본사 모르쇠?",neutral,SBS Biz,경제지,수출입동향,2016-08-29
5be290317ca3,"2월 수출, 전년 동월 대비 29% 증가…“반도체, 3개월 연속 200억달러 이상”",optimistic,경향신문,진보,반도체_수출,2026-03-01
42ad2a8dea21,근로장려금 신청하세요,neutral,연합뉴스TV,통신사/방송,고용동향,2019-08-30
6aaf06df7719,미국 금리인상 우려 완화에 국채 시장 진정세,optimistic,서울경제,경제지,물가_인상,2016-08-30
062eb7e42b2d,"원·달러 환율 상승 출발…1,126.0원(+1.3원)",neutral,한국경제,경제지,환율_달러,2019-03-04
ef45b96b9b80,7월 소비자물가 상승률 0.7%…10개월만에 최저,optimistic,연합뉴스TV,통신사/방송,소비자물가,2016-08-02
93bf83054931,확 늘어나는 4차 재난지원금…추경 15조냐 20조냐,neutral,연합뉴스,통신사/방송,고용동향,2021-02-22
c39f703bb83c,"수익률 6∼7% 상업용부동산, 가격하락시 금융시스템에 부정적(종합)",pessimistic,연합뉴스,통신사/방송,부동산가격,2018-12-20
370582b03f0f,코로나 여파…지난달 실업급여 지급액 또 '역대 최대',alarmist,한국경제,경제지,고용동향,2020-08-10
f2286ef7df59,"美 국채금리 드디어 꺾이나…""하락세 일시적""",neutral,한국경제TV,경제지,국채_금리,2025-02-27
5dc8fde79410,"경제는 세계 11위, 생활 수준은 48위···왜?",comparative,매일경제,경제지,고용동향,2016-08-25
53ba91cc13b3,"환율 한때 1,500원 돌파…금융위기 이후 처음",alarmist,연합뉴스TV,통신사/방송,환율_달러,2026-03-04
e40c8a2e3085,가계부채 위기와 위험천만한 역주행,alarmist,경향신문,진보,가계부채,2022-07-27
9eb20e38473c,물가인상 속 희소식…자동차보험 싸진다,defensive,한국경제TV,경제지,물가_인상,2025-02-18
71b60da83020,나의 투명인간 이웃,neutral,한겨레,진보,최저임금,2021-09-05
cfaa6329d0c1,美·中 담판 MOU 수싸움…'환율 조작 금지' 넣는다,neutral,한국경제,경제지,환율_달러,2019-02-20
8d6a6576a918,"상하이증시, 1월 소비자·생산자 물가지수에 '촉각'",neutral,한국경제,경제지,소비자물가,2021-02-07
7df5c3a916ed,"경제계 ""금리인상에 소상공인 타격 불가피…추가 인상 신중해야""(종합)",pessimistic,연합뉴스,통신사/방송,물가_인상,2021-08-26
25ef5f335e56,경쟁하듯 대출 규제 풀려다 가계부채 뇌관 건드릴라,alarmist,한겨레,진보,가계부채,2022-02-09
144d754b09b2,'경제 나락' 아르헨 기준금리 118%…한 번에 21%p 인상 초강수,alarmist,연합뉴스,통신사/방송,기준금리,2023-08-15
1a01d827fce4,'400조 슈퍼예산안' 주목…생산·수출·소득 지표도 발표,neutral,연합뉴스,통신사/방송,수출입동향,2016-08-27
ee964dfda520,취업자 증가·실업자 수 추이,neutral,연합뉴스,통신사/방송,고용동향,2020-02-12
b52695bb1766,관세전쟁에 亞 증시 하락 마감…美 국채물 금리 상승세,pessimistic,SBS Biz,경제지,국채_금리,2025-02-03
61ea03290b5e,북미 '하노이 선언' 서명식 취소 소식에 원/달러 급등 마감,alarmist,연합뉴스,통신사/방송,환율_달러,2019-02-28
1d396aab78aa,저축은행 사태 ‘전조?’…한국투자 등 7곳 부동산 대출 비중 50% 넘었다,alarmist,SBS Biz,경제지,부동산_대출,2022-03-15
9b5900b563ce,중국 부동산 침체에 주택담보대출 조기 상환 증가,pessimistic,연합뉴스,통신사/방송,경기침체,2022-09-02
fe96a7d39b46,"'가계대출 옥죄기' 시동건 당국…""빚 막아야"" vs. ""정부가 빚내라 부채질""",comparative,SBS Biz,경제지,가계부채,2023-08-14
6ababe1d40ee,증권거래세 인하 등 세제혜택...증시로 돈 흘러가게 해야,neutral,서울경제,경제지,부동산_대출,2018-09-03
c79af58b16ab,부동산 규제 강화에 이혼부부 '급증',pessimistic,SBS Biz,경제지,부동산_대출,2016-09-01
9b96e9565008,유가 120달러? 이란 전쟁과 호르무즈 봉쇄의 경제학,alarmist,동아일보,보수,경기침체,2026-03-05
a9aeaa5fe948,전국 불법·방치 폐기물 2022년까지 완전히 치운다,neutral,경향신문,진보,수출입동향,2019-02-12
1284fb23382c,국채금리 올랐지만 뉴욕 증시 상승 마감···다우 1.05%↑,defensive,경향신문,진보,국채_금리,2023-03-03
df2ae8482282,취업자 6개월 연속 30만명 이상 늘어...,optimistic,연합뉴스,통신사/방송,고용동향,2017-08-09
fd482666c787,원·달러 환율 1.5원 오른 1186.6원(개장),neutral,조선일보,보수,환율_달러,2020-08-26
074e0bd64ad7,"호주, 코로나19 여파로 소비자물가 상승률 역대 최저",pessimistic,한국경제TV,경제지,소비자물가,2020-08-02
b0a087fc28f4,기준금리 인상으로 대출 속도조절?…이자 부담만 늘어난다,pessimistic,SBS Biz,경제지,기준금리,2021-09-03
a318214b9cd4,"광주시의회, 택시요금 인상·미래차 국가산단 동의안 처리",neutral,연합뉴스,통신사/방송,물가_인상,2025-08-29
f83c29eca8e1,"""한 달 만에 6억 폭락"" 비명…강남 '똘똘한 한 채' 꺾였다",alarmist,한국경제,경제지,부동산가격,2026-03-05
035664fe54e0,엔고의 역습과 안전통화의 저주 / 이강국,neutral,한겨레,진보,국채_금리,2016-09-05
7ade483156d5,"시총 100대 기업 57%, 기준금리보다 높은 배당수익 '보장'",optimistic,연합뉴스,통신사/방송,기준금리,2018-02-25
075c94c05c45,인도네시아 2분기 GDP 연 5.44%↑…3분기 연속 연 5%대 성장,optimistic,연합뉴스,통신사/방송,GDP_성장률,2022-08-05
f43867da2e6d,27일 고승범 인사청문회 핵심은 가계부채·코인,neutral,매일경제,경제지,가계부채,2021-08-22
05227d32e928,홍콩 시위 확산에도…中ETF 5일새 최대 6%↑,defensive,매일경제,경제지,부동산_대출,2019-08-20
4391ad8e3af6,역대급 무역적자에 반도체 수출 역성장...코스피·코스닥 2%대 하락,alarmist,중앙일보,보수,반도체_수출,2022-09-01
17ba23626a93,"통계청, 13일 고용동향 발표...고용지표 개선될지 주목",neutral,서울경제,경제지,고용동향,2019-11-09
5672fcc00120,한국은행 차기 총재 내정자 5일 발표,neutral,연합뉴스,통신사/방송,가계부채,2018-03-02
1259d2613faf,"‘찔끔찔끔’ 오르는 생활임금, 최저임금에 따라잡히고 있다",pessimistic,경향신문,진보,최저임금,2022-10-12
ebe51ddf5509,"일본은행 1월 국채매입 사상 최대…""금리 잡자""",alarmist,SBS Biz,경제지,국채_금리,2023-02-02
d7b6c5e5d8c3,"경기도와 평택항만공사, 평택항 활성화 위해 일본 기업 대상 설명회 열어",neutral,한국경제,경제지,수출입동향,2017-08-30
09bafcf672d1,"文 ""최저임금 결정때 자영업자 의견 반영""",neutral,매일경제,경제지,최저임금,2019-02-14
0119ac9026ed,日 대표기업 히타치가 외국인근로자 최저임금법을 위반했다는데,neutral,한국경제,경제지,최저임금,2019-03-05
ebfbdb983b13,"고등학생 4명중 3명, ‘경상수지’ 몰라…경제 이해도 ‘낙제점’",neutral,매일경제,경제지,경상수지,2023-02-23
a63f8e376151,울산 10월 수출입 동반 감소…불황형 흑자 유지,pessimistic,연합뉴스,통신사/방송,수출입동향,2016-11-23
7391793e6272,치솟는 아파트 관리비…물가상승률의 4배 육박,alarmist,SBS,통신사/방송,소비자물가,2017-08-28
7521ea79bd94,"소비자 물가, 6개월 연속 2%대 상승",neutral,연합뉴스,통신사/방송,소비자물가,2026-03-06
d81517c3fea2,중소·중견기업 상반기 수출 4.5%↓,pessimistic,한국경제,경제지,반도체_수출,2016-08-23
1567eb03389f,여주시 내년 생활임금 9천790원…최저임금 인상률 반영,neutral,연합뉴스,통신사/방송,물가_인상,2020-09-03
6c14e4890c32,"미·유럽 ""기준금리 계속 올려야""…일본은 정반대",comparative,한국경제TV,경제지,기준금리,2022-08-28
85ec544f3032,"중동 전쟁 충격에 원/달러 환율 고공행진…장중 1,480원 육박",alarmist,SBS,통신사/방송,환율_달러,2026-03-04
e8bac0094d87,日 7월 소비자물가 3.1%↑…쌀은 1년 새 90.7% 폭등,alarmist,매일경제,경제지,물가_인상,2025-08-22
a6047b208507,작년 부동산 규제에도 주택대출 15조 증가,pessimistic,동아일보,보수,부동산_대출,2018-01-04
30cc36198c46,5월 경상수지 흑자 전환···흑자 규모 1년 전에 반토막,defensive,경향신문,진보,경상수지,2020-07-07
e43de309ea1d,"수도권 오피스텔 가격 상승…""부동산 규제 풍선효과""",pessimistic,SBS Biz,경제지,부동산가격,2020-02-27
1b7ec0ed06f4,"KDI, 올해 성장률 2.6→2.5%…""예상보다 긴 고금리에 내수부진""",pessimistic,연합뉴스,통신사/방송,GDP_성장률,2024-08-08
0e9d03e60a23,"KDI, 올해 성장률 전망 2.6 → 2.5% 하향",pessimistic,동아일보,보수,GDP_성장률,2024-08-09
ff7a3f6b600d,경기침체에…삼성 가전·반도체 재고 52조원 어치 쌓였다,alarmist,SBS Biz,경제지,경기침체,2023-02-16
286b241ccc1a,국채금리 발작·스무트-홀리 관세법·집값 비상사태·경제학자 분노,alarmist,SBS Biz,경제지,국채_금리,2025-09-03
650878357b61,은행 정기예금 금리(25일 기준),neutral,연합뉴스,통신사/방송,기준금리,2017-08-26
d9dded27b961,"우윳값 인상에 뿔난 정부, 가격체계 손본다",neutral,서울경제,경제지,물가_인상,2021-08-25
261150e825cf,일본 신축 아파트값 ‘부동산 버블’ 생각나네,alarmist,한겨레,진보,부동산가격,2018-01-23
fa31ae3f1769,"환율 감시대상국, 'GDP 대비 경상수지 비율 등 분석'",neutral,SBS연예뉴스,기타,경상수지,2016-04-30
20b5d0e5b1fd,반도체·해외투자가 쏘아올린 '역대급 경상흑자',optimistic,한국경제,경제지,경상수지,2026-02-06
d9f8b210143f,"""우리·씨티은행 부동산 대출 비중 50% 넘어""",alarmist,한국경제,경제지,부동산_대출,2016-10-17
157b2865c340,"휘발유 1713.7원, 환율 1466.1원…중동發 물가 불안 커진다",alarmist,동아일보,보수,소비자물가,2026-03-03
f1ead4a591c7,"""서울·세종 주택가격 버블 위험…금리인상에 대비해야""",alarmist,연합뉴스,통신사/방송,물가_인상,2021-02-03
ba30cde2b8ae,"한경연 “정부부채 증가속도, 아르헨-中 이어 세번째”",comparative,동아일보,보수,가계부채,2019-09-03
046755f1d754,수입물가 급등…25개월 만에 최고,alarmist,한국경제,경제지,소비자물가,2017-02-14
3d316e475c89,'제재 폭탄'에 맞불 놓는 러시아…'특별조처' 연이어 발표,neutral,연합뉴스,통신사/방송,GDP_성장률,2022-03-03
b692ca29f744,일본 GDP 1% 증가… 2분기 '깜짝 성장',optimistic,한국경제,경제지,GDP_성장률,2017-08-14
1ddb0f5d11af,"구윤철 ""환율, 경각심 갖고 모니터링하고 있다""",neutral,연합뉴스,통신사/방송,환율_달러,2026-03-04
38e53de33f47,'코로나19' 확산에 원·달러 환율 1200원 돌파,alarmist,한국경제,경제지,환율_달러,2020-02-21
8f7f2c8cad57,"日, 내달 소비세율 인상…'침체 도화선' 되나",alarmist,한국경제,경제지,경기침체,2019-09-01
0df7ea2c6295,미중 무역협상 기한 연장에 원/달러 환율 하락 출발,optimistic,연합뉴스,통신사/방송,환율_달러,2019-02-26
a60f340bb093,"S&P ""美 기준금리 6월부터 시작해 올해 0.75%P 인하""",optimistic,SBS Biz,경제지,기준금리,2024-02-22
1c562c1e65f3,원·달러 환율 상승…1153.4원(+11.8원),neutral,한국경제,경제지,환율_달러,2017-03-03
c6ee3a521c02,"그래핀스퀘어, 12년 R&D 결실…'꿈의 신소재' 연구장비 수출한다",optimistic,한국경제,경제지,반도체_수출,2021-03-01
237fb0c4e9f7,김영주 “최저임금 위반 업체에 징벌적 손해배상제”,neutral,경향신문,진보,최저임금,2017-08-11
403ce4136299,‘코로나 끝나자 침체’ 물류센터… 거래량 2배 늘었다,defensive,조선일보,보수,경기침체,2024-08-28
05e1b33be587,“세제혜택 과한 부분 있어”…9개월만에 ‘임대주택’ 정책 뒤집나,neutral,SBS Biz,경제지,가계부채,2018-09-03
473edb108578,"서울시, 아파트 35층 층고제한 폐지…초고층 건축 가능",optimistic,SBS,통신사/방송,부동산가격,2022-03-03
28c73a68a096,미 경기침체 공포 여전…한 달 만에 다시 흔들린 국내 증시,pessimistic,SBS,통신사/방송,경기침체,2024-09-05
ae8d50868cfc,"한국은행, 오늘 기준금리 5연속 동결할 듯",neutral,한국경제TV,경제지,기준금리,2023-08-24
d20aa03ab8ac,5월 수출 398억달러…경상수지 흑자 급감,pessimistic,SBS,통신사/방송,경상수지,2016-06-01
7021a3c84c34,부동산 가계 대출 1000조 돌파…증가 속도는 ‘둔화’,defensive,SBS Biz,경제지,부동산_대출,2019-08-09
ab8f529e028d,중도금 대출 규제보다 부동산 경착륙부터 막아라,alarmist,서울경제,경제지,가계부채,2017-03-05
b68a580a854b,내년도 최저임금 8720원으로 확정…고용노동부 최종 고시,neutral,SBS Biz,경제지,최저임금,2020-08-05
8f700148221b,美 작년 4분기 성장률 3.2%…수정치 발표,neutral,한국경제,경제지,GDP_성장률,2024-02-28
5bde08cd34b2,“강달러 끝났으니 반도체 잠깐 놔줄까”“…하반기 주도주 떠오르는 바이오,optimistic,매일경제,경제지,반도체_수출,2024-09-01
09e2472665b2,"브라질 2분기 성장률 0.2%…""경제회복 신호 불투명""",pessimistic,연합뉴스,통신사/방송,GDP_성장률,2017-09-02
d654386797a9,美 3대지수 ‘폭락’…국채금리 역전 우려에 무역협상 불안 겹쳐,alarmist,SBS Biz,경제지,국채_금리,2018-12-05
42bd7c649726,일자리·청년실업 개선됐을까…15일 발표 2월 고용동향 주목,neutral,연합뉴스,통신사/방송,수출입동향,2017-03-11
8e5333641c38,美 국채에 꽂힌 개미…7월 이후 1.6조원 쓸어담았다,neutral,한국경제,경제지,국채_금리,2025-08-12
0052b7fcb7d8,"신한금융, 배당성향 22.7%…당국 권고 '20%' 넘어",neutral,연합뉴스,통신사/방송,경기침체,2021-03-03
993a19428bf1,부동산 관련 대출 연체율 높아져…P2P 상품 투자 ‘소비자 경보’,alarmist,경향신문,진보,부동산_대출,2019-11-06
06a699c95646,"정부 ""시장동향 파악 후 필요시 부동산 추가 대책 검토""",neutral,연합뉴스,통신사/방송,수출입동향,2016-09-22
e7530f244869,중국인들 5년간 여의도 면적 6배 땅 샀다,alarmist,연합뉴스,통신사/방송,부동산가격,2017-02-21
6186c71271a7,내년 적자성 국가채무 700조 넘는다,alarmist,서울경제,경제지,국채_금리,2022-09-04
d37edd9aaeef,부동산 전자거래 때 버팀목·디딤돌 대출 금리 우대,neutral,한겨레,진보,부동산_대출,2017-12-12
dccb60323c02,젊은 세대의 절망감…부동산 정책이 정권을 바꾼다,pessimistic,한국경제,경제지,부동산가격,2021-08-27
0226132f38ad,1월 소비자물가 13개월만에 1%대…석유류는 12%나 급등,alarmist,중앙일보,보수,소비자물가,2020-02-04
4410d8063150,"7월 실업자 113만명 ""21년만에 최대""…취업자는 5개월 연속 감소",alarmist,매일경제,경제지,고용동향,2020-08-12
0b38816fadbf,경기 침체에도…대기업 광고 계열사 '호실적',defensive,한국경제,경제지,경기침체,2025-02-20
03cf11d2c776,"삼화페인트, 삼성SDI에 반도체 소재 공급",neutral,한국경제,경제지,경기침체,2026-03-06
544d91b4d17d,5대 은행 가계대출 10개월 연속 늘어…증가 폭은 주춤,defensive,경향신문,진보,가계부채,2024-03-05
d1c8a69ed31b,휘청이는 홍콩 부동산 시장…시위 장기화로 '자산 엑소더스' 가속,alarmist,조선일보,보수,부동산가격,2019-08-25
c67eb3bb6194,"한국, 물가상승률 OECD 최하위권…15위→33위로 추락",comparative,SBS Biz,경제지,소비자물가,2020-02-10
dfab5ae91daa,"한은, 기준금리 동결했지만 10월 인하 신호 나왔다",neutral,중앙일보,보수,기준금리,2019-08-30
b38c5fe12d9d,주택대출 누르니 신용·P2P대출 '들썩'...대출규제 풍선효과,pessimistic,한국경제TV,경제지,부동산_대출,2020-02-24
9bac0e76f0e6,공시가격 급등…개포 재건축엔 약 될까?,neutral,매일경제,경제지,부동산가격,2019-01-06
5d5c2a12696c,2월 물가 얼마나 올랐나…다음주 실물경제 지표 발표,neutral,SBS Biz,경제지,소비자물가,2026-02-28
3734060df4f0,내년 최저임금 ‘찔금 인상’에 반발 노동자위원 총사퇴,pessimistic,한겨레,진보,최저임금,2016-07-19
e7e41f9c9627,"코스피, 2% 넘게 급락 출발…원·달러 환율 급등",alarmist,한국경제TV,경제지,환율_달러,2020-02-24
dd19c25d53d7,"원/달러 환율 소폭 상승세…달러당 1,120원대",neutral,연합뉴스,통신사/방송,환율_달러,2019-02-14
55162e389150,김영란법 앞두고… 날개 돋친 상품권,neutral,동아일보,보수,경기침체,2016-09-05
a29acd40cf0f,뉴욕증시 'AI 위협' 우려 지속에 약세 마감…다우 1%↓(종합),pessimistic,연합뉴스,통신사/방송,부동산_대출,2026-02-28
eb91562325ce,내년 공무원 월급 1.4% 인상…30년 만에 최저치,pessimistic,한겨레,진보,물가_인상,2021-08-31
2d9092c3e19f,"삼성전자, ‘국산’ 고순도 불화수소 반도체 공정 투입",optimistic,한겨레,진보,반도체_수출,2019-09-03
5802ef9296cb,"2023년 최저임금은 9,620원",neutral,연합뉴스,통신사/방송,최저임금,2023-01-02
0153e665f6f6,"뉴욕증시, 기준금리 인상 기대 낮아져 상승 출발",optimistic,연합뉴스,통신사/방송,기준금리,2017-08-31
f48dbfc06824,"미 연준, '전광석화' 파격 금리인하…코로나19에 구원투수 나서(종합)",defensive,연합뉴스,통신사/방송,물가_인상,2020-03-04
e0765ab5a240,"""올림픽 특수""…펄펄 끓는 강원도 부동산",optimistic,한국경제TV,경제지,부동산가격,2017-12-22
ac2cae2a5135,싱가포르 2분기 GDP 전기比 0.3% 증가 그쳐…올 성장전망 하향,pessimistic,연합뉴스,통신사/방송,GDP_성장률,2016-08-11
40c1ca7cfd6c,경기침체 막아라…아세안 `부양책` 총동원,defensive,매일경제,경제지,경기침체,2019-08-28
b3489cb5dbbf,"연준 매파 ""최종금리 5.4% 넘어야 할 듯""…美 국채금리 '들썩'",alarmist,SBS Biz,경제지,기준금리,2023-03-02
