article_id,framing_label,event_type,title_clean
3bd8c057c3e2,optimistic,국채_금리,"美 국채 금리 하락에…반도체株, 일제히 급등"
ba75ca6cddb1,optimistic,국채_금리,"美기술주, 알파벳 호재에 강세…코스피는 어디로"
0ad22ea9b57a,optimistic,가계부채,"""가계부채 관리방안, 장기적 주택시장 안정화에 효과"""
db712cc38b64,pessimistic,고용동향,취업자 30만명 늘었지만…대부분 '단기 노인알바'
a767b6b8c4ae,pessimistic,기준금리,"코스피, 美 금리인상 우려에 장중 2,020선 '후퇴'(종합)"
9b10f6545b56,optimistic,반도체_수출,석유제품 끌고 반도체 밀고…8월 수출 28% 늘었다
6ae345c15db6,neutral,가계부채,가계부채
ca5ae8454787,optimistic,국채_금리,"""25bp 인상 확고""…美 증시, 국채금리 4%에도 반등"
b6241159ba9a,neutral,경기침체,국가공인 경제이해력 검증시험 TESAT 맛보기
3fad95863c2f,optimistic,반도체_수출,2월 수출 20.6%↑…석달만에 무역수지 흑자 전환
f526a3753a42,neutral,경기침체,시진핑 “베이징에 증권거래소”…美·상하이방 견제 '이중포석'
dc869ad1bfa0,alarmist,소비자물가,'추석이 두렵다'…생활물가지수 6년 반 만에 '최고'
55996244637b,optimistic,GDP_성장률,"올 2분기 반등한 英 경제, 침체 위기 한풀 꺾이나"
582ff2009f3f,comparative,반도체_수출,수출 41% 늘어도 20일까지 무역수지 적자…원자재 상승 여파
154639cde176,neutral,최저임금,"야권, 최저임금 항의집회 총출동…""불공정 정부"""
b493a6b554c3,neutral,최저임금,가주 최저임금도 15불로 오른다
6b387445a272,neutral,기준금리,"이창용 ""금통위원 6명, 최종금리 3.75% 가능성 열어둬"""
367de655ac46,neutral,최저임금,"남경필 ""사병 월급 최저임금 50% 수준으로 올리자"""
a260e13252f2,optimistic,경상수지,경상수지 7달 연속 흑자…반도체 · 자동차 견인
9bf77149779f,pessimistic,반도체_수출,수출 11개월째 ‘뒷걸음’…반등 불씨 될 중국은 여전히 ‘냉기’
f4a570e491ac,alarmist,가계부채,가계·기업·정부 부채 '트리플 1000조원 시대' 임박
a4c40e1b1698,optimistic,반도체_수출,수출 회복세 확대 1~10일 72.8% ↑…하루 평균 17.7억 달러 수출
f825209185df,pessimistic,부동산가격,분양가상한제에 벌벌 떠는 강남권 재건축… 둔촌주공·신반포3차 등 수익 악화 불가피
b362a8166861,neutral,경기침체,북한 '돈줄' 석탄 수출 66% 줄어
d5bf1ecb0aa4,pessimistic,가계부채,"""없는 사람은 대출도 어렵겠네""…대출 심사도 고소득자에 유리"
41e90f4635f3,pessimistic,GDP_성장률,"한은, 올해 경제성장률 전망 1.7%→1.6% 소폭 조정"
3c8450886e59,optimistic,반도체_수출,기업들 경기전망 4년만에 긍정 전환…반도체·자동차 수출이 견인
e00bb76b47a0,optimistic,GDP_성장률,뜨거운 美 경제…2분기 성장률 잠정치 3.3%
09855c57849e,alarmist,환율_달러,"한투증권 ""이달 원/달러 환율 등락 범위 1,450∼1,550원"""
cd5cca1e4387,optimistic,부동산_대출,"토스, 부동산 소액투자 월 100억 돌파했다"
eb13b15c8fcc,neutral,기준금리,31일 금통위서 금리인상 신호 나오나...경기지표가 관건
a9999393f9ed,comparative,반도체_수출,수출 늘어도 경기 찬바람...“고용 늘지 않고 부가가치 日유출 탓”
f0170fe0dcb2,neutral,환율_달러,"원·달러 환율 하락…1,117.5원(-1.1원)"
911371f97bb6,comparative,반도체_수출,작년 韓 수출 10% 가까이 꺾여…中 -0.1%·日 -4.5%·獨 -5.2%
e8c54b35daec,neutral,부동산_대출,상가 등 부동산 임대업 대출때 임대소득 심사
46a7fd575b0a,comparative,최저임금,경영계 “최저임금에 상여금-수당 포함해야” vs 노동계 “시급 1만원 달성한 뒤에 논의 가능”
7708677a3742,neutral,기준금리,"""고용·물가 좋으면""…美 기준금리 3월 인상 가능성"
d4f75ec784fb,optimistic,물가_인상,8월 소비자물가 5.7%↑…7개월 만에 상승세 둔화
2e3edfd8cb96,pessimistic,반도체_수출,반도체·석유화학 등 대중국 수출 급감…리오프닝 효과 미미
40e5dc16679d,alarmist,부동산_대출,지방 부동산 위축에 대출심사 부실이 禍 키웠다
049f49effee0,neutral,환율_달러,美 연방정부 폐쇄 우려에 원/달러 환율 하락 출발
3310d99e282d,neutral,가계부채,"""LTV·DTI 환원 계획없다""…가계부채 관리방안 문답풀이"
c109470c17e4,neutral,최저임금,"""최저임금제 손보겠다""…이정식 장관 ""낡은 규제, 원점서 고민"""
d0abaf0a14f1,alarmist,부동산가격,부동산·코스닥·가상화폐 ‘묻지마 투자’ 광풍…부작용은?
06473aa797bc,alarmist,부동산가격,<브렉시트> 英 건설株 '우르르'…팔팔 끓던 부동산시장 빙하기 전조?
ecfd12465574,alarmist,최저임금,최저임금도 못 받는 청년 68만명…평균 시급 겨우 5천972원
d7806a422015,neutral,고용동향,OECD 노동시간 통계를 읽을 때 유의할 점
debd06f9039c,neutral,최저임금,"김동연, “최저임금·52시간제 일방통행"" 비판"
429a248827bd,optimistic,소비자물가,"美 기업 절반 이상 ""6개월 내 경기회복···물가 오를 것"""
1fd217fde0b6,neutral,가계부채,시중은행 상반기 호실적에도 대출금리 지속 인상…이유는?
6ad6b830baa6,optimistic,GDP_성장률,"이란 ""제재 해제 뒤 반기 GDP 6.5% 성장"""
d2ed6dddb18a,neutral,물가_인상,부산 9월부터 노인 기초연금 25만원까지 인상
66ac801174ad,optimistic,경기침체,"NH투자증권 ""신세계인터 주가 역사적 저점 수준"""
47867d6a97c6,optimistic,GDP_성장률,"피치, 올해 중국 성장률 전망치 4.1→5% 상향"
02daeb4c6020,alarmist,부동산_대출,부동산 거래 급감에 지자체도 비상…취득세 줄면 재정 차질 우려
a978f9a33d9d,neutral,부동산_대출,“1억 이하 개인사업자 대출까지 조사”… ‘6·27 규제 우회’ 조사 강화한다
ec49ac845f61,neutral,부동산가격,"박병석 의장, 정총리 만나 ""법안 추진때 野에도 설명해달라"""
b7d1f02b5171,alarmist,경기침체,1978년 이후 5차례…금리 역전뒤엔 어김없이 침체 왔다
b3b75aa38a18,alarmist,고용동향,직원 둔 자영업자 30년來 최저···코로나 재확산에 서비스업 고용 직격탄
989103bd69fa,alarmist,국채_금리,식지 않는 美 고용…또  0.5%p 빅스텝 밟나?
0017032cef36,neutral,부동산_대출,'서울·경기·세종·부산만 부동산대출 죈다'
9735330be80e,alarmist,기준금리,"파월 ""또한번 대단히 큰폭 금리인상 가능""…고금리 유지 시사(종합)"
c98d6de14aaa,pessimistic,소비자물가,소비자물가 석 달 만에 반등
017d401e1dff,pessimistic,반도체_수출,8월 수출 -9.9%…전월보다 감소폭 커져
f3de076b1787,pessimistic,국채_금리,금융완화 축소 전망에…해외투자자 1월 日국채 역대 최대 순매도
2a1547108b09,alarmist,반도체_수출,휴대폰·반도체 부진…ICT 수출 10개월째 내리막(종합)
1726dfdb47ee,neutral,물가_인상,"Fed 위원 절반 ""인상할 때 됐다""…미국, 연내 금리 한번은 올릴 듯"
84cbc399b19e,neutral,부동산_대출,이복현 “금융사고 책임자 ‘무관용’ 원칙···부동산·가계대출 밀착 지도”
f05988b56f5f,optimistic,반도체_수출,"8월 수출, 작년 동월 대비 11.4%↑…11개월 연속 '수출 플러스'"
7a0d2af49bab,alarmist,GDP_성장률,두 차례 추경에도… 한은 “올 성장률 ‘0%대’ 못 벗어날 듯”
3501b513750c,optimistic,반도체_수출,2월 수출 전년比 20.2%↑…5년만에 최고
0a99ba8e06b4,pessimistic,최저임금,코로나19·최저임금 상승 부담↑···코리아세븐 1000억원 장기CP 발행
4d971d1eadf5,optimistic,반도체_수출,"8월 수출, 반도체·자동차 '쌍끌이'…불확실성은 지속"
75e659ea4ffe,neutral,부동산_대출,"김재수·조윤선 장관 자격 없다, 스스로 물러나라"
fdbe23cbb083,comparative,고용동향,취업자 29만9000명 늘때 3040은 20만명 줄었다
25ee0d160d52,neutral,부동산가격,과열이라는 전세계 부동산시장…무술년 주목하는 이유 -
344913268543,neutral,GDP_성장률,최상목 “가계부채 GDP 대비 90→80%대로 안정화해야”
9ad1bb2b991a,pessimistic,경상수지,작년 경상수지 흑자 987억달러…올해는 크게 줄 듯(종합)
bef72bc100b6,neutral,GDP_성장률,"""中, 양회에서 올해 성장률 목표치 '5% 이상' 내놓을 듯"""
cc7ca708ec11,alarmist,기준금리,美 금리인상·中 경제보복 우려에 원/달러 환율 급등
f6daae1ff1d9,neutral,가계부채,"서울 집값 안정 조짐 다행, 전월세 문제는 경각심 필요"
0b125ff07c20,alarmist,물가_인상,"""햄버거 너는 왜""…잇달아 가격 인상"
d921a362d5a1,defensive,가계부채,"은성수 ""임대차 3법 때문에 가계부채 급증 없을 것"""
271a74cff42c,neutral,GDP_성장률,"범람 막아라…파키스탄, 최대 담수호에 구멍 내 '필사의 물 빼기'"
7b0a8acd7eba,neutral,GDP_성장률,"""성장률은 가장 중요한 경제지표"""
7cbd81a6bfeb,neutral,물가_인상,"부산 택시요금,9월1일부터 기본요금 3300원으로 인상"
2a75c7a8f7e6,alarmist,고용동향,1월 취업자수 증가폭 13개월 만에 최소···청년·노인 취업률 동반 하락
c61bec02bdb0,alarmist,물가_인상,한국인 생명수가 또…서민 울리는 먹거리 물가 '껑충'
4b4429ebf43e,alarmist,경상수지,경상흑자 70% 뚝..10억弗 그쳐
8a60678b4e20,comparative,GDP_성장률,"‘AI 특수’ 대만, 올해 성장률 7.71%·GDP 4만4000달러 전망…“한국보다 높아”"
18f0ce2f853b,alarmist,가계부채,"""대출 막차 타자"" 이달에만 가계빚 10兆 늘 듯"
cff151d4a857,optimistic,기준금리,美 기준금리 상승에…시중은행 달러 예금 금리 年 5%대 진입
5259b612cf09,neutral,최저임금,"한국노총, 6개 정당에 총선 요구 전달…""최저임금 1만원 실현"""
cca669c90327,alarmist,국채_금리,11월로 되돌아간 美금융시장…국채금리 뛰고 뉴욕증시는 '털썩'
9d94a2fceea7,neutral,GDP_성장률,한은 기준금리 연 1.25%로 동결…14개월째 최저금리(종합)
7ed3a5b07902,neutral,환율_달러,"원·달러 환율, 8.2원 내린 1187.0원 출발"
44253e57dd5b,neutral,환율_달러,"원·달러 환율 하락…1,118.7원(-2.3원)"
85d04194c64f,defensive,기준금리,"""인플레이션 우려할 때 아니다""…'금리인상' 선그은 이주열"
0499cdf197a8,optimistic,부동산_대출,"닻올린 유안타저축은행···""올 자산규모 2배로"""
db5f2ae09988,neutral,환율_달러,"원/달러 환율 이틀 연속 하락…3.5원 내린 1,142.6원 마감"
930e520d6437,optimistic,반도체_수출,美·中 싸우는 와중에…두 나라서 연이어 거액 수출계약 따낸 종목
dd907f94a78e,optimistic,GDP_성장률,"한국 성장률 0%대 벗나…“내년 1.8%, 내후년 2%”"
724b47a65dd8,neutral,경기침체,호세프 브라질 대통령 탄핵
22d5f5b86713,optimistic,가계부채,주식은 오르고 대출 규제는 세지고…가계 부채 대비 자산 역대 최고로 상승
91f1e40f31d6,neutral,부동산_대출,"베트남, 대출규제 강화...부동산 시장 진정국면"
1384c18b032b,comparative,GDP_성장률,中의존도 낮고 내수 큰 나라가 웃었다 … 美·印·브라질 '선방'
73ac24190bc7,neutral,기준금리,은행 정기예금 금리(24일 기준)
4491ad8de5f1,neutral,가계부채,이주열 마지막 금통위는 '금리 동결'…통상압박·가계부채 등 부담
b93553fbe6a1,alarmist,물가_인상,"식품·외식업계, 3월에도 가격인상 행렬"
8c668efc75b0,alarmist,경기침체,"CNBC ""글로벌 증시, 美 고금리·中 침체 공포로 '퍼펙트 스톰' 상황"""
d6f0a78f48f3,alarmist,기준금리,금리인상에도…전국 아파트값 주간상승률 '역대 최고'
58e4d0d491a0,alarmist,가계부채,"고금리 속 가계부채 '빨간불'…당정, 서민금융 지원 확대"
a1601b97a38e,alarmist,국채_금리,미 연준 “인플레 위험 커 긴축 유지해야”…미 국채 가치 금융위기 이전으로
3759bf7e612d,alarmist,기준금리,"루블화 폭락에…러, 기준금리 3.5%P 인상"
4bc16b99ae44,optimistic,기준금리,금리인상 전망 옅어지자… 다시 주목받는 배당株
8a323f529e20,pessimistic,가계부채,은행 실적랠리 제동…내년이 고비
cfb1dc75a3f5,alarmist,경기침체,"""하반기 경제 'W'자 이중 침체 가능성 커져"""
52f25fa00c9f,alarmist,부동산가격,소비자물가 첫 ‘마이너스’…디플레이션 현실화하나
027f2646ac18,defensive,부동산가격,“부동산 송구하다”더니···“우리나라만 이런 것 아냐” 목소리 높인 靑정책실장
e7ecf31f7485,pessimistic,국채_금리,미국 7월 실업률 상승...선물 주가지수 국채금리 급락
d2986150137f,neutral,최저임금,"대법 ""노사합의해도 최저임금위반 피하려 근로시간 단축은 무효"""
96bcfb501f91,pessimistic,최저임금,택시기사 시급 8천100원…최저임금 미달
25051cf8d6b9,pessimistic,소비자물가,"보복소비 조짐 보이자…정부 ""인플레이션 우려 간과해선 안돼"""
9c18781f2655,pessimistic,GDP_성장률,"'코로나, 소나기 아닌 장마'라던 한은, 성장률 전망치 더 낮춰"
c2759b33560b,neutral,경기침체,이탈리아 총선 승자는 '극우 포퓰리즘'… 오성운동의 반EU·이민정책 본격화
30fc6f9e84d2,optimistic,기준금리,"""금리인하 초읽기""…美 7월 PCE, 2.6% 상승"
bfdc2d650c23,alarmist,가계부채,"위정자의 '포호빙하', 대가는 국민이 치른다"
2be751fcebd1,alarmist,가계부채,"""카드빚으로 돈 쓴다""…'소비 폭발'에 가계부채 사상 최대"
ab3497d29e37,defensive,경기침체,"도이체방크 ""올해 美 경기침체 없다...분기 평균 1.9% 성장 예상"""
29f107fbdcd1,neutral,기준금리,"Fed ""제로금리 상당기간 유지하겠다"""
c33fd95d7568,pessimistic,경상수지,경상수지 흑자 7개월 만에 최소…반도체값 둔화 탓
b2bdc415f7d3,optimistic,GDP_성장률,"한국 성장률, 올해 0%대서 반등하나...“내년 1%후반, 내후년 2% 성장” 전망 늘어"
5da9c8f5463b,neutral,GDP_성장률,"한은, 2분기 실질 GDP 전기比 0.6% 성장…실질 GNI 전기比 1.0%↓(속보)"
4fc623fa7aa0,alarmist,GDP_성장률,"中 ""올해 성장률 목표 4.5~5%""…35년만에 최저치"
8100dde23147,alarmist,기준금리,페소화 사상 최저... 아르헨티나 금리 60% 인상
898486e67da2,alarmist,국채_금리,"美 국채 금리 4년 만에 최고...3대 지수 하락, 유럽증시는 완만한 상승세"
594bb0150d45,alarmist,경기침체,英 2·4분기 GDP 전분기比 -20.4%···11년만 경기침체
d2bd9cbae65d,optimistic,반도체_수출,"인천시, '지역 수출 1위' 반도체산업 육성 박차"
4a8d8ef1537f,neutral,기준금리,"SBI저축은행 사이다뱅크, 복리정기예금 금리 연 3.95%로 인상"
1e0c1210c1b4,neutral,경기침체,"기보, 조선 등 산업위기지역 점검…릴레이 간담회"
410788f91946,alarmist,환율_달러,원·달러 환율 11원 급등…1125원 마감
6232db67a65a,defensive,최저임금,"문 대통령 ""경제정책 자신있게 추진…최저임금 성과"""
afb3ec42b0bf,optimistic,반도체_수출,"최태원 SK 회장 취임 20주년…""자산 6배·수출 9배 성장"""
c8da590c3807,neutral,부동산가격,부동산 시장의 햄릿들 / 정세라
ecf72884480b,optimistic,환율_달러,달러인덱스 6개월 연속 하락…14년만에 처음
4934b00791b4,neutral,환율_달러,"원·달러 환율 상승 마감…1,124.9원(+0.2원)"
e9ec4b228699,optimistic,반도체_수출,슈퍼사이클 반도체의 공격투자…설비투자 5년 만에 최대
540277948fed,comparative,부동산_대출,"중국인, K부동산 쇼핑…'대출 족쇄' 내국인과 역차별"
722428231c9d,alarmist,국채_금리,"독일 10년 만기 국채, 사상 처음으로 마이너스 금리에 발행"
7bee93e1ae7d,alarmist,부동산_대출,"중국 부동산 대출, 6개월새 3배 이상 급증"
72a14db6086b,neutral,고용동향,미국 고용지표 개선됐지만 기준금리 동결론 나와
6beb8d26eae1,pessimistic,최저임금,"노동시간, 최저임금, 중대재해처벌법의 불안한 미래"
2c531cebf706,comparative,경기침체,"경기침체 속 창업 열기 '후끈'…""창업붐 일으킨다"""
18e739cffd64,comparative,GDP_성장률,"한은, 올해 성장률 1.5%…KDI보다 낮아"
f0a08e140895,optimistic,경기침체,"뉴욕증시, 나스닥 사상 최고치 기록"
fc3539c887f5,neutral,기준금리,"한국은행, 31일 기준금리 결정…동결 전망 속 결과는?"
faf1637f23b6,optimistic,반도체_수출,"""차세대 반도체에 1.5兆 집중투자…경제활력 제고 최우선 추진"""
e2c14dabe9fa,neutral,물가_인상,"일본은행 부총재 ""예측대로 경제·물가 움직이면 금리인상 계속"""
4781fd1dd671,neutral,부동산가격,"김현미, 강남 집값 잡혔다는데···주장 뒷받침한 수치는"
2046a0968b50,neutral,반도체_수출,20일 JY 만나는 李 반도체법 출구 주목
1b94ed97fe6a,pessimistic,GDP_성장률,"시티그룹 ""트럼프 당선시 세계 GDP 0.7~0.8%p↓"""
107f1f26c2e0,pessimistic,반도체_수출,한-중 교역규모 33배 급증…주력 수출품 경합도 급상승
78096bef2536,alarmist,물가_인상,내달까지 물가 상승률 3% 넘는다…유가 상승에 오름폭 확대 전망
b2b6c1765fd0,neutral,물가_인상,"공영홈쇼핑 ""생필품 등 250개 물가안정 품목 판매"""
76e3bff8f3a9,alarmist,가계부채,"고승범 후보자, 가계부채와의 전쟁…“모든 수단 동원 추가대책”"
22aa5896c605,alarmist,부동산_대출,무리한 PF투자가 화근... '사채수준 위험상품' 투자도 부실키워
3d8f1861bd42,neutral,부동산_대출,홋카이도에서 큐슈까지 부동산 사들이는 중국자본
63e2389ac45d,neutral,소비자물가,대구·경북 1월 소비자물가 소폭 올라
011b4ee9edcd,neutral,반도체_수출,"與, 오늘 반도체·문화 수출 전략 민당정 협의회"
a6ecdd19532b,optimistic,반도체_수출,8월 수출 1.3% 증가…반도체 '역대 최대' 151억달러
d7dce00e3363,neutral,부동산가격,"서울 명동 네이처 리퍼블릭, 14년째 전국 최고지가"
a0f4fb8c2191,optimistic,국채_금리,美 국채 금리 '뚝뚝'…연준 ‘공격적 금리 인하’에 베팅
cb7d73a6b9cc,alarmist,반도체_수출,"美, AI칩 수출 허가제 전세계로 확대 검토"
6b12168bd6c1,pessimistic,국채_금리,지독한 불확실성…오늘밤 나올 美 지표들
3e86d128a330,neutral,최저임금,"""국민의힘 발의 대구·경북 통합 특별법, 최저임금 보장 안 해"""
71c7c505169b,pessimistic,부동산_대출,"""부동산·대출 불안에 22일 금리 동결…인하 소수의견 가능성"""
e7c8e57fe4ee,comparative,부동산가격,"1년 만에 25% 오른 곳도…부동산 가격 침체 속 ‘대전 미스터리’, 왜?"
d6a7f6961306,pessimistic,반도체_수출,반도체 숨 고르자 … 생산 석달만에 뚝
411a6e1eaa12,alarmist,국채_금리,트럼프까지 푸념한 獨국채…사상 첫 초장기 '제로금리' 상황
553789346313,neutral,기준금리,헷갈리는 고용지표…미국 '9월 금리인상' 또 발목잡나
68660468e395,neutral,경기침체,"산은 ""가계부채 문제로 기준금리 한차례 인상될 수도"""
39e801401ddf,neutral,GDP_성장률,오늘 금통위서 금리 6연속 동결 유력…성장률 상향할 듯
36401e12d685,neutral,고용동향,경제지표 개선 속 '트럼프 입'이 방향키
4326b5e02ef8,pessimistic,기준금리,"""다카이치, 금리 인상에 난색""…일본은행 '진퇴양난'"
d3e7927ee521,pessimistic,GDP_성장률,유로존·영국 성장률 전망치 하향조정 여파 일제히 하락
84fbf2cf7000,alarmist,소비자물가,치솟는 식탁물가
1bf0914b3b75,optimistic,경상수지,"파국은 막았지만, 보름만에 현장 복귀하는 의사들…7월 경상수지 흑자 9개월만에 최대"
471c4a98ebe6,neutral,가계부채,고승범 신임 금융위원장 “당장 인기 없더라도 가계부채 잡겠다”
dc2b90a19df9,alarmist,경기침체,'코로나 여파' 이탈리아 국민 560만명 절대빈곤…15년만에 최고
9221ae6e3f94,optimistic,경상수지,11월 경상수지 7개월 연속 흑자…반도체 수출 16개월 만에 증가
6757a41aaf12,neutral,기준금리,"김동연 부총리 ""기준금리는 금통위 고유 권한"""
c83fdaed3830,neutral,최저임금,“사드 추가로 수도권 방어” VS “사드 미사일 48발로 서울 방어는 할 수 있나”
aee137d057ce,neutral,기준금리,'8월 금리 동결-10월 인하' 공식 깨질까
b912e66fb911,neutral,GDP_성장률,지난해 경제성장률과 1인당 국민소득…3만 달러 넘나
a54600b493d5,alarmist,반도체_수출,中서 부품 끊기고 수출 줄고…자금난 中企 '줄도산 위기' 오나
e1c1e47c84bf,comparative,부동산_대출,"서울 부동산, 대출 규제 역풍 맞은 강남 vs '풍선효과' 마포·영등포"
fd0a0e6e89d6,alarmist,최저임금,"""'축사노예' 19년 품삯, 최저임금으로 계산해도 1억8천만 원"""
6cafbc3379b7,neutral,반도체_수출,수출전략회의 재가동할 때다
6d8aba1c3507,neutral,물가_인상,"한국도 금리 인상 빨라지나… ""5월 인상 유력"" 솔솔"
a44690ac45e0,alarmist,부동산가격,"""78억 건물 매입에 58억 대출""…규제 안받는 외국인들 상가 쓸어담았다"
fc88ba2283de,alarmist,가계부채,고금리에 자영업자 못 갚는 대출 1년새 50% 늘어
bd98234f9f9a,alarmist,가계부채,"진웅섭 ""한반도 긴장감 최고조‥24시간 금융시장 감시시스템 가동"""
7023007ec24b,neutral,최저임금,"기아차 통상임금 판결, 최저임금 등 임금체계 개편 영향은?"
b2c213a705ba,pessimistic,GDP_성장률,"한은 ""이상기후가 농림어업 성장률 1.1%p 낮춰"""
366133063f7c,comparative,소비자물가,中 생산자물가 1년만에 플러스로···소비자물가는 하락
13c22b126848,alarmist,가계부채,"저축은행 신용대출 10조 원, 취약층 가계부채에 울린 경고음"
9ca2c383e947,optimistic,반도체_수출,"(속보) 이달 1~10 수출, 기저효과 덕에 전년比 69.4%↑"
a6080b194afa,alarmist,GDP_성장률,소매판매 '충격'…잇따른 4분기 GDP 하향
9c119952fd34,neutral,기준금리,금리 인상 증시 휘청이자…뭉칫돈 투자자 몰려간 곳
7ee0b2493043,comparative,GDP_성장률,한국증시 시총 작년 세계 15위…한 계단 내려와
dc1f30e162ca,pessimistic,경기침체,"지난해 부동산 침체, 창업 열기에도 찬물 끼얹었다"
92778e942faf,alarmist,국채_금리,美 국채금리 5주만에 최고치…日 통화정책 변화 전망 영향
1990fc3e1c94,neutral,가계부채,이주열 한은총재 연임...文 대통령 차기 총재로 지명
88a3433f8404,alarmist,부동산가격,"""이 가격 밑으론 안 됩니다""…수상한 입주민 단톡방, 결국"
115ded5b6c37,neutral,물가_인상,중앙은행들이 기준금리 인상을 서두르는 이유
295194d18d1b,defensive,고용동향,"한시름 놓은 정부, 최저임금 인상 후폭풍 덜했다"
f4d40cd4a38a,neutral,부동산가격,"‘포스트 상하이’ 뜨거운 호치민 부동산 과거 강남개발 연상... 평당 5000만원 초고층 아파트 분양, 중국·한국·홍콩 부호들 주고객"
47c6323d34c2,comparative,부동산가격,‘전망은 나쁘다’며 부동산 투자 의사는 역대 최대
49a6a21b775f,optimistic,국채_금리,"코스피, 사흘째 올라 3,200대 마감…코스닥 800대 회복(종합)"
084d4e6d400a,optimistic,부동산_대출,"대출 풀린다…""양도세 완화해 매물절벽 해소"""
0214b58a503b,optimistic,고용동향,"프랑스, 2분기 실업률 8.5%…10년만에 최저"
0921037e86ad,neutral,반도체_수출,애플 이어 인텔도 러시아에 반도체 선적 중단…“우크라이나 침공 규탄”
e866ce88cfe5,pessimistic,부동산가격,"호주 부동산시장 전망 '먹구름'…""내년까지 침체 계속"""
93b23ecbe558,alarmist,환율_달러,"코스피, 코로나19 우려에 사흘째 하락…원·달러 환율 '급등'"
1be35895d319,neutral,GDP_성장률,일본 작년 경제성장률 1.1％…2년 연속 플러스 성장
ab63949b4fbf,pessimistic,경기침체,글로벌 침체 우려에 亞증시 '출렁'…中 상승 반전·日 1.2% ↓(종합)
85d8d0e2c731,neutral,반도체_수출,"더블유에스지, 삼성전자 반도체 고청정관 인증 획득"
9b74b5b3e63a,neutral,최저임금,"최저임금 인상 여파, 인력 구조조정 해도 될까?"
de3c016e275c,neutral,부동산가격,"내달 중순 가계부채 방안 발표…""DSR 40% 초과 차주 소급안해"""
9d48f8799192,alarmist,경기침체,경기 침체 장기화에 中 TV 약진…삼성·LG 직격탄
05ff03e3ca2a,alarmist,경기침체,"롯데케미칼, 5분기 연속 적자…""경기 침체 따른 수요 부진"""
9b8a169c749b,neutral,부동산_대출,"中 당국, 부동산 초기계약금 대출 단속"
e00b22a3a803,neutral,기준금리,옐런·피셔 매파발언…9월 금리 인상說 급부상
b350d50b02cb,neutral,반도체_수출,"美제재에도 中반도체 '자체개발'…""김정은, 푸틴 만나 무기거래 논의"""
da3d57c2c02f,defensive,기준금리,"뉴욕증시, 금리 불안에도 美고용 호조 상승 출발"
d0783ecfe6c0,neutral,경기침체,"IBK기업은행, '소상공인 위기 극복' 총 7.5조원 프로그램 가동"
6f5f56cf290e,pessimistic,환율_달러,코로나 재확산 우려·달러화 강세…원/달러 환율 상승 출발
5c16e2193704,defensive,경기침체,코로나19로 깊은 불황·관광객 '뚝'…강원 경기침체 극복 안감힘
6284ff155b95,comparative,반도체_수출,"중국 경기둔화 속 국가별 수출 명암…""한국 타격·동남아 선방"""
357d055a7910,defensive,반도체_수출,8월 대미 수출 12% 감소에도 전체 수출액↑…‘관세 전쟁’ 선방
758e536f2cfe,defensive,기준금리,금리인상에도 여전히 “집 사자”···아파트 매수 심리 일제히 반등
7ca56a3e7502,pessimistic,경기침체,"출구 안 보이는 中 부동산 침체…S&P ""회복 멀었다"""
a75c9daec664,defensive,경기침체,적극적인 투자 통한 공격적 경영으로 경기침체-고용절벽-저성장 정면 돌파
f2ab5d4f42c5,pessimistic,GDP_성장률,물가는 바닥 뚫고 성장세는 약화…한은 디플레 우려 퇴치 나설까(종합)
ac14ff4022ec,pessimistic,경기침체,"건설업계 침체, 피해는 ‘약한 고리’ 집중…임금체불액 규모 4000억원 돌파"
59183702e6a5,optimistic,반도체_수출,"산업연구원 ""하반기에도 반도체산업 전망 양호"""
bf0b9a82691e,defensive,국채_금리,"뉴욕증시, 국채 금리 상승에도 저가 매수세 유입에 상승…나스닥 1.56%↑"
8329ea56dbda,defensive,경기침체,경기침체 '정면돌파'…희귀작 들고 돌아온 서울옥션
6aadc4a7dabd,alarmist,고용동향,최악의 `고용한파` 오나…실업자 다시 100만 돌파
d3a0ef90cfc9,defensive,GDP_성장률,"한은, 2분기 역성장에도 연간 성장률 눈높이 유지할까"
7b871433a534,defensive,경기침체,“경기침체 불구 글로벌 기업 바이오 M&A는 회복세”
70ee12078e0f,optimistic,경기침체,뉴욕증시 금리인상 우려 완화에 강세…다우 1.58% 상승 마감
c699dad98612,pessimistic,환율_달러,미중 무역갈등 재점화 우려에 원/달러 환율 상승 출발
dfaf4e17eb7f,pessimistic,반도체_수출,"수출, 8월에도 반등 못 하나…1∼20일 0.3%↓"
e8a268f251a7,defensive,국채_금리,"'구리 박사'와 '美 국채금리' 반등에도...""경기 회복세 점치기 어렵네"""
8abaf4be0b9e,neutral,물가_인상,민간 공사에도 '물가 상승분' 반영
72bcb77ddfd9,neutral,물가_인상,임협 20분 만에 “위기 극복” 뜻 모은 SK이노 노사
a1aa1ad5d4cc,pessimistic,경기침체,"미중 무역분쟁 장기화에 따른 경기침체 우려, 기술적 반등 구간"
fbf2f55f7d32,defensive,경기침체,"""주택공급 확대·스마트 건설기술로 경기침체 극복"""
9e7a074b8a07,defensive,경기침체,"""경기침체 우려에도 여행 소비 증가세"""
15037e0c3cda,defensive,경기침체,롤렉스의 힘…고가시계 부진 속 백화점 매출 1000억 돌파
b01504be93dc,defensive,반도체_수출,美 반덤핑 관세에도 타이어업계 '선방'…북미 수출은 감소
